Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
THE VISIONAIRE,"1,100,000",721.19,"1,525",Apr-25,CANBERRA DRIVE,Resale,Strata,67,"16,418",-,Executive Condominium,1,99 yrs lease commencing from 2015,27,Outside Central Region,01 to 05
NORTHOAKS,"1,135,000","1,216.33",933,Apr-25,WOODLANDS CRESCENT,Resale,Strata,113,"10,044",-,Executive Condominium,1,99 yrs lease commencing from 1997,25,Outside Central Region,01 to 05
WESTWOOD RESIDENCES,"1,260,000",947.23,"1,330",Apr-25,WESTWOOD AVENUE,Resale,Strata,88,"14,318",-,Executive Condominium,1,99 yrs lease commencing from 2014,22,Outside Central Region,06 to 10
LAKE LIFE,"1,720,000","1,119.46","1,536",Apr-25,TAO CHING ROAD,Resale,Strata,104,"16,538",-,Executive Condominium,1,99 yrs lease commencing from 2013,22,Outside Central Region,16 to 20
HERON BAY,"1,440,000","1,033.34","1,394",Apr-25,UPPER SERANGOON VIEW,Resale,Strata,96,"15,000",-,Executive Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,11 to 15
BELLEWATERS,"1,540,000","1,065.64","1,445",Apr-25,ANCHORVALE CRESCENT,Resale,Strata,99,"15,556",-,Executive Condominium,1,99 yrs lease commencing from 2013,19,Outside Central Region,01 to 05
NOVO PLACE,"2,002,000","1,162.51","1,722",Apr-25,PLANTATION CLOSE,New Sale,Strata,108,"18,537",-,Executive Condominium,1,99 yrs lease commencing from 2023,24,Outside Central Region,06 to 10
NOVO PLACE,"1,450,000",871.88,"1,663",Apr-25,PLANTATION CLOSE,New Sale,Strata,81,"17,901",-,Executive Condominium,1,99 years leasehold,24,Outside Central Region,11 to 15
NOVO PLACE,"1,633,000",947.23,"1,724",Apr-25,PLANTATION CLOSE,New Sale,Strata,88,"18,557",-,Executive Condominium,1,99 yrs lease commencing from 2023,24,Outside Central Region,06 to 10
SKYPARK RESIDENCES,"1,600,000","1,151.75","1,389",Apr-25,SEMBAWANG CRESCENT,Resale,Strata,107,"14,953",-,Executive Condominium,1,99 yrs lease commencing from 2013,27,Outside Central Region,11 to 15
THE CRITERION,"1,415,000","1,022.58","1,384",Apr-25,YISHUN STREET 51,Resale,Strata,95,"14,895",-,Executive Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,11 to 15
THE AMORE,"1,580,000","1,097.93","1,439",Apr-25,EDGEDALE PLAINS,Resale,Strata,102,"15,490",-,Executive Condominium,1,99 yrs lease commencing from 2013,19,Outside Central Region,06 to 10
SEA HORIZON,"980,000",839.59,"1,167",Apr-25,PASIR RIS RISE,Resale,Strata,78,"12,564",-,Executive Condominium,1,99 yrs lease commencing from 2013,18,Outside Central Region,01 to 05
FORESTVILLE,"1,680,000","1,550.02","1,084",Apr-25,WOODLANDS DRIVE 16,Resale,Strata,144,"11,667",-,Executive Condominium,1,99 yrs lease commencing from 2012,25,Outside Central Region,01 to 05
THE VISIONAIRE,"1,530,000","1,108.69","1,380",Apr-25,CANBERRA DRIVE,Resale,Strata,103,"14,854",-,Executive Condominium,1,99 yrs lease commencing from 2015,27,Outside Central Region,01 to 05
INZ RESIDENCE,"1,700,000","1,184.04","1,436",Apr-25,CHOA CHU KANG AVENUE 5,Resale,Strata,110,"15,455",-,Executive Condominium,1,99 yrs lease commencing from 2015,23,Outside Central Region,01 to 05
WINDERMERE,"1,250,000","1,280.92",976,Apr-25,CHOA CHU KANG STREET 64,Resale,Strata,119,"10,504",-,Executive Condominium,1,99 yrs lease commencing from 1997,23,Outside Central Region,16 to 20
WANDERVALE,"1,680,000","1,097.93","1,530",Apr-25,CHOA CHU KANG AVENUE 3,Resale,Strata,102,"16,471",-,Executive Condominium,1,99 yrs lease commencing from 2014,23,Outside Central Region,06 to 10
LA CASA,"990,000",871.88,"1,135",Apr-25,WOODLANDS DRIVE 16,Resale,Strata,81,"12,222",-,Executive Condominium,1,99 yrs lease commencing from 2004,25,Outside Central Region,06 to 10
BISHAN LOFT,"1,850,000","1,173.28","1,577",Apr-25,BISHAN STREET 11,Resale,Strata,109,"16,972",-,Executive Condominium,1,99 yrs lease commencing from 2000,20,Rest of Central Region,06 to 10
YEW MEI GREEN,"1,380,000","1,291.68","1,068",Apr-25,CHOA CHU KANG NORTH 6,Resale,Strata,120,"11,500",-,Executive Condominium,1,99 yrs lease commencing from 1997,23,Outside Central Region,06 to 10
CITYLIFE@TAMPINES,"1,780,000","1,184.04","1,503",Apr-25,TAMPINES CENTRAL 7,Resale,Strata,110,"16,182",-,Executive Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,01 to 05
SIMEI GREEN CONDOMINIUM,"1,090,000",968.76,"1,125",Apr-25,SIMEI STREET 4,Resale,Strata,90,"12,111",-,Executive Condominium,1,99 yrs lease commencing from 1996,18,Outside Central Region,06 to 10
AUSTVILLE RESIDENCES,"1,403,888","1,022.58","1,373",Apr-25,SENGKANG EAST AVENUE,Resale,Strata,95,"14,778",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,06 to 10
TWIN FOUNTAINS,"1,498,000","1,119.46","1,338",Apr-25,WOODLANDS AVENUE 6,Resale,Strata,104,"14,404",-,Executive Condominium,1,99 yrs lease commencing from 2012,25,Outside Central Region,01 to 05
ECOPOLITAN,"1,890,000","1,474.67","1,282",Apr-25,PUNGGOL WALK,Resale,Strata,137,"13,796",-,Executive Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,16 to 20
THE CANOPY,"1,280,000","1,173.28","1,091",Apr-25,YISHUN AVENUE 11,Resale,Strata,109,"11,743",-,Executive Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,01 to 05
HUNDRED PALMS RESIDENCES,"1,675,000",882.65,"1,898",Apr-25,YIO CHU KANG ROAD,Resale,Strata,82,"20,427",-,Executive Condominium,1,99 yrs lease commencing from 2016,19,Outside Central Region,11 to 15
LUMINA GRAND,"1,407,000",936.47,"1,502",Apr-25,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,87,"16,172",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,01 to 05
LUMINA GRAND,"1,456,000",936.47,"1,555",Apr-25,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,87,"16,736",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,01 to 05
AURELLE OF TAMPINES,"1,478,000",871.88,"1,695",Apr-25,TAMPINES STREET 62,New Sale,Strata,81,"18,247",-,Executive Condominium,1,99 yrs lease commencing from 2024,18,Outside Central Region,01 to 05
AURELLE OF TAMPINES,"1,417,000",839.59,"1,688",Apr-25,TAMPINES STREET 62,New Sale,Strata,78,"18,167",-,Executive Condominium,1,99 yrs lease commencing from 2024,18,Outside Central Region,01 to 05
AURELLE OF TAMPINES,"1,417,000",839.59,"1,688",Apr-25,TAMPINES STREET 62,New Sale,Strata,78,"18,167",-,Executive Condominium,1,99 yrs lease commencing from 2024,18,Outside Central Region,01 to 05
AURELLE OF TAMPINES,"1,465,000",839.59,"1,745",Apr-25,TAMPINES STREET 62,New Sale,Strata,78,"18,782",-,Executive Condominium,1,99 yrs lease commencing from 2024,18,Outside Central Region,01 to 05
AURELLE OF TAMPINES,"1,422,000",839.59,"1,694",Apr-25,TAMPINES STREET 62,New Sale,Strata,78,"18,231",-,Executive Condominium,1,99 yrs lease commencing from 2024,18,Outside Central Region,01 to 05
AURELLE OF TAMPINES,"1,470,000",839.59,"1,751",Apr-25,TAMPINES STREET 62,New Sale,Strata,78,"18,846",-,Executive Condominium,1,99 yrs lease commencing from 2024,18,Outside Central Region,01 to 05
AURELLE OF TAMPINES,"1,475,000",839.59,"1,757",Apr-25,TAMPINES STREET 62,New Sale,Strata,78,"18,910",-,Executive Condominium,1,99 yrs lease commencing from 2024,18,Outside Central Region,01 to 05
AURELLE OF TAMPINES,"1,481,000",839.59,"1,764",Apr-25,TAMPINES STREET 62,New Sale,Strata,78,"18,987",-,Executive Condominium,1,99 yrs lease commencing from 2024,18,Outside Central Region,01 to 05
AURELLE OF TAMPINES,"1,486,000",839.59,"1,770",Apr-25,TAMPINES STREET 62,New Sale,Strata,78,"19,051",-,Executive Condominium,1,99 yrs lease commencing from 2024,18,Outside Central Region,06 to 10
AURELLE OF TAMPINES,"1,491,000",839.59,"1,776",Apr-25,TAMPINES STREET 62,New Sale,Strata,78,"19,115",-,Executive Condominium,1,99 yrs lease commencing from 2024,18,Outside Central Region,06 to 10
AURELLE OF TAMPINES,"1,496,000",839.59,"1,782",Apr-25,TAMPINES STREET 62,New Sale,Strata,78,"19,179",-,Executive Condominium,1,99 yrs lease commencing from 2024,18,Outside Central Region,06 to 10
AURELLE OF TAMPINES,"1,506,000",839.59,"1,794",Apr-25,TAMPINES STREET 62,New Sale,Strata,78,"19,308",-,Executive Condominium,1,99 yrs lease commencing from 2024,18,Outside Central Region,06 to 10
AURELLE OF TAMPINES,"1,482,000",839.59,"1,765",Apr-25,TAMPINES STREET 62,New Sale,Strata,78,"19,000",-,Executive Condominium,1,99 yrs lease commencing from 2024,18,Outside Central Region,01 to 05
AURELLE OF TAMPINES,"1,482,000",839.59,"1,765",Apr-25,TAMPINES STREET 62,New Sale,Strata,78,"19,000",-,Executive Condominium,1,99 yrs lease commencing from 2024,18,Outside Central Region,01 to 05
AURELLE OF TAMPINES,"1,443,000",839.59,"1,719",Apr-25,TAMPINES STREET 62,New Sale,Strata,78,"18,500",-,Executive Condominium,1,99 yrs lease commencing from 2024,18,Outside Central Region,01 to 05
AURELLE OF TAMPINES,"1,487,000",839.59,"1,771",Apr-25,TAMPINES STREET 62,New Sale,Strata,78,"19,064",-,Executive Condominium,1,99 yrs lease commencing from 2024,18,Outside Central Region,01 to 05
AURELLE OF TAMPINES,"1,448,000",839.59,"1,725",Apr-25,TAMPINES STREET 62,New Sale,Strata,78,"18,564",-,Executive Condominium,1,99 yrs lease commencing from 2024,18,Outside Central Region,01 to 05
AURELLE OF TAMPINES,"1,492,000",839.59,"1,777",Apr-25,TAMPINES STREET 62,New Sale,Strata,78,"19,128",-,Executive Condominium,1,99 yrs lease commencing from 2024,18,Outside Central Region,01 to 05
AURELLE OF TAMPINES,"1,497,000",839.59,"1,783",Apr-25,TAMPINES STREET 62,New Sale,Strata,78,"19,192",-,Executive Condominium,1,99 yrs lease commencing from 2024,18,Outside Central Region,01 to 05
AURELLE OF TAMPINES,"2,062,000","1,194.8","1,726",Apr-25,TAMPINES STREET 62,New Sale,Strata,111,"18,577",-,Executive Condominium,1,99 yrs lease commencing from 2024,18,Outside Central Region,06 to 10
AURELLE OF TAMPINES,"1,523,000",871.88,"1,747",Apr-25,TAMPINES STREET 62,New Sale,Strata,81,"18,802",-,Executive Condominium,1,99 yrs lease commencing from 2024,18,Outside Central Region,06 to 10
AURELLE OF TAMPINES,"1,482,000",839.59,"1,765",Apr-25,TAMPINES STREET 62,New Sale,Strata,78,"19,000",-,Executive Condominium,1,99 yrs lease commencing from 2024,18,Outside Central Region,01 to 05
AURELLE OF TAMPINES,"1,472,000",839.59,"1,753",Apr-25,TAMPINES STREET 62,New Sale,Strata,78,"18,872",-,Executive Condominium,1,99 yrs lease commencing from 2024,18,Outside Central Region,01 to 05
AURELLE OF TAMPINES,"1,478,000",839.59,"1,760",Apr-25,TAMPINES STREET 62,New Sale,Strata,78,"18,949",-,Executive Condominium,1,99 yrs lease commencing from 2024,18,Outside Central Region,01 to 05
AURELLE OF TAMPINES,"1,483,000",839.59,"1,766",Apr-25,TAMPINES STREET 62,New Sale,Strata,78,"19,013",-,Executive Condominium,1,99 yrs lease commencing from 2024,18,Outside Central Region,01 to 05
AURELLE OF TAMPINES,"1,483,000",839.59,"1,766",Apr-25,TAMPINES STREET 62,New Sale,Strata,78,"19,013",-,Executive Condominium,1,99 yrs lease commencing from 2024,18,Outside Central Region,01 to 05
AURELLE OF TAMPINES,"1,510,000",839.59,"1,798",Apr-25,TAMPINES STREET 62,New Sale,Strata,78,"19,359",-,Executive Condominium,1,99 yrs lease commencing from 2024,18,Outside Central Region,01 to 05
AURELLE OF TAMPINES,"1,487,000",839.59,"1,771",Apr-25,TAMPINES STREET 62,New Sale,Strata,78,"19,064",-,Executive Condominium,1,99 yrs lease commencing from 2024,18,Outside Central Region,01 to 05
AURELLE OF TAMPINES,"1,516,000",839.59,"1,806",Apr-25,TAMPINES STREET 62,New Sale,Strata,78,"19,436",-,Executive Condominium,1,99 yrs lease commencing from 2024,18,Outside Central Region,01 to 05
AURELLE OF TAMPINES,"1,492,000",839.59,"1,777",Apr-25,TAMPINES STREET 62,New Sale,Strata,78,"19,128",-,Executive Condominium,1,99 yrs lease commencing from 2024,18,Outside Central Region,01 to 05
AURELLE OF TAMPINES,"1,521,000",839.59,"1,812",Apr-25,TAMPINES STREET 62,New Sale,Strata,78,"19,500",-,Executive Condominium,1,99 yrs lease commencing from 2024,18,Outside Central Region,01 to 05
AURELLE OF TAMPINES,"1,460,000",839.59,"1,739",Apr-25,TAMPINES STREET 62,New Sale,Strata,78,"18,718",-,Executive Condominium,1,99 yrs lease commencing from 2024,18,Outside Central Region,01 to 05
AURELLE OF TAMPINES,"1,465,000",839.59,"1,745",Apr-25,TAMPINES STREET 62,New Sale,Strata,78,"18,782",-,Executive Condominium,1,99 yrs lease commencing from 2024,18,Outside Central Region,01 to 05
AURELLE OF TAMPINES,"1,494,000",839.59,"1,779",Apr-25,TAMPINES STREET 62,New Sale,Strata,78,"19,154",-,Executive Condominium,1,99 yrs lease commencing from 2024,18,Outside Central Region,01 to 05
AURELLE OF TAMPINES,"1,470,000",839.59,"1,751",Apr-25,TAMPINES STREET 62,New Sale,Strata,78,"18,846",-,Executive Condominium,1,99 yrs lease commencing from 2024,18,Outside Central Region,01 to 05
AURELLE OF TAMPINES,"1,432,000",839.59,"1,706",Apr-25,TAMPINES STREET 62,New Sale,Strata,78,"18,359",-,Executive Condominium,1,99 yrs lease commencing from 2024,18,Outside Central Region,01 to 05
AURELLE OF TAMPINES,"1,481,000",839.59,"1,764",Apr-25,TAMPINES STREET 62,New Sale,Strata,78,"18,987",-,Executive Condominium,1,99 yrs lease commencing from 2024,18,Outside Central Region,01 to 05
AURELLE OF TAMPINES,"1,442,000",839.59,"1,718",Apr-25,TAMPINES STREET 62,New Sale,Strata,78,"18,487",-,Executive Condominium,1,99 yrs lease commencing from 2024,18,Outside Central Region,06 to 10
AURELLE OF TAMPINES,"1,447,000",839.59,"1,723",Apr-25,TAMPINES STREET 62,New Sale,Strata,78,"18,551",-,Executive Condominium,1,99 yrs lease commencing from 2024,18,Outside Central Region,06 to 10
AURELLE OF TAMPINES,"1,452,000",839.59,"1,729",Apr-25,TAMPINES STREET 62,New Sale,Strata,78,"18,615",-,Executive Condominium,1,99 yrs lease commencing from 2024,18,Outside Central Region,06 to 10
AURELLE OF TAMPINES,"1,501,000",839.59,"1,788",Apr-25,TAMPINES STREET 62,New Sale,Strata,78,"19,244",-,Executive Condominium,1,99 yrs lease commencing from 2024,18,Outside Central Region,06 to 10
AURELLE OF TAMPINES,"1,506,000",839.59,"1,794",Apr-25,TAMPINES STREET 62,New Sale,Strata,78,"19,308",-,Executive Condominium,1,99 yrs lease commencing from 2024,18,Outside Central Region,06 to 10
AURELLE OF TAMPINES,"1,512,000",839.59,"1,801",Apr-25,TAMPINES STREET 62,New Sale,Strata,78,"19,385",-,Executive Condominium,1,99 yrs lease commencing from 2024,18,Outside Central Region,11 to 15
AURELLE OF TAMPINES,"1,517,000",839.59,"1,807",Apr-25,TAMPINES STREET 62,New Sale,Strata,78,"19,449",-,Executive Condominium,1,99 yrs lease commencing from 2024,18,Outside Central Region,11 to 15
AURELLE OF TAMPINES,"1,522,000",839.59,"1,813",Apr-25,TAMPINES STREET 62,New Sale,Strata,78,"19,513",-,Executive Condominium,1,99 yrs lease commencing from 2024,18,Outside Central Region,11 to 15
AURELLE OF TAMPINES,"1,527,000",839.59,"1,819",Apr-25,TAMPINES STREET 62,New Sale,Strata,78,"19,577",-,Executive Condominium,1,99 yrs lease commencing from 2024,18,Outside Central Region,11 to 15
AURELLE OF TAMPINES,"1,486,000",871.88,"1,704",Apr-25,TAMPINES STREET 62,New Sale,Strata,81,"18,346",-,Executive Condominium,1,99 yrs lease commencing from 2024,18,Outside Central Region,01 to 05
AURELLE OF TAMPINES,"1,486,000",871.88,"1,704",Apr-25,TAMPINES STREET 62,New Sale,Strata,81,"18,346",-,Executive Condominium,1,99 yrs lease commencing from 2024,18,Outside Central Region,01 to 05
AURELLE OF TAMPINES,"1,491,000",871.88,"1,710",Apr-25,TAMPINES STREET 62,New Sale,Strata,81,"18,407",-,Executive Condominium,1,99 yrs lease commencing from 2024,18,Outside Central Region,01 to 05
AURELLE OF TAMPINES,"1,498,000",871.88,"1,718",Apr-25,TAMPINES STREET 62,New Sale,Strata,81,"18,494",-,Executive Condominium,1,99 yrs lease commencing from 2024,18,Outside Central Region,01 to 05
AURELLE OF TAMPINES,"1,498,000",871.88,"1,718",Apr-25,TAMPINES STREET 62,New Sale,Strata,81,"18,494",-,Executive Condominium,1,99 yrs lease commencing from 2024,18,Outside Central Region,01 to 05
AURELLE OF TAMPINES,"1,508,000",871.88,"1,730",Apr-25,TAMPINES STREET 62,New Sale,Strata,81,"18,617",-,Executive Condominium,1,99 yrs lease commencing from 2024,18,Outside Central Region,01 to 05
AUSTVILLE RESIDENCES,"1,050,000",807.3,"1,301",Apr-25,SENGKANG EAST AVENUE,Resale,Strata,75,"14,000",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,11 to 15
NOVO PLACE,"1,362,000",871.88,"1,562",Apr-25,PLANTATION CLOSE,New Sale,Strata,81,"16,815",-,Executive Condominium,1,99 yrs lease commencing from 2023,24,Outside Central Region,01 to 05
SIGNATURE AT YISHUN,"1,635,000","1,184.04","1,381",Apr-25,YISHUN STREET 51,Resale,Strata,110,"14,864",-,Executive Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,06 to 10
CHESTERVALE,"1,280,000","1,259.39","1,016",Apr-25,BANGKIT ROAD,Resale,Strata,117,"10,940",-,Executive Condominium,1,99 yrs lease commencing from 1997,23,Outside Central Region,11 to 15
AURELLE OF TAMPINES,"1,496,000",871.88,"1,716",Apr-25,TAMPINES STREET 62,New Sale,Strata,81,"18,469",-,Executive Condominium,1,99 yrs lease commencing from 2024,18,Outside Central Region,06 to 10
PINEVALE,"1,400,000","1,291.68","1,084",Apr-25,TAMPINES STREET 73,Resale,Strata,120,"11,667",-,Executive Condominium,1,99 yrs lease commencing from 1997,18,Outside Central Region,01 to 05
THE EDEN AT TAMPINES,"1,650,000","1,356.26","1,217",Apr-25,TAMPINES STREET 34,Resale,Strata,126,"13,095",-,Executive Condominium,1,99 yrs lease commencing from 2000,18,Outside Central Region,06 to 10
SOL ACRES,"770,000",495.14,"1,555",Apr-25,CHOA CHU KANG GROVE,Resale,Strata,46,"16,739",-,Executive Condominium,1,99 yrs lease commencing from 2014,23,Outside Central Region,06 to 10
THE TAMPINES TRILLIANT,"1,530,000",871.88,"1,755",Apr-25,TAMPINES CENTRAL 7,Resale,Strata,81,"18,889",-,Executive Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,11 to 15
THE BROWNSTONE,"1,375,000",914.94,"1,503",Apr-25,CANBERRA DRIVE,Resale,Strata,85,"16,176",-,Executive Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,11 to 15
LUSH ACRES,"1,438,000","1,054.87","1,363",Apr-25,FERNVALE CLOSE,Resale,Strata,98,"14,673",-,Executive Condominium,1,99 yrs lease commencing from 2013,28,Outside Central Region,11 to 15
CITYLIFE@TAMPINES,"1,810,000","1,248.62","1,450",Apr-25,TAMPINES CENTRAL 7,Resale,Strata,116,"15,603",-,Executive Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,01 to 05
NOVO PLACE,"1,383,000",871.88,"1,586",Apr-25,PLANTATION CLOSE,New Sale,Strata,81,"17,074",-,Executive Condominium,1,99 yrs lease commencing from 2023,24,Outside Central Region,06 to 10
THE VISIONAIRE,"1,136,888",721.19,"1,576",Apr-25,CANBERRA DRIVE,Resale,Strata,67,"16,968",-,Executive Condominium,1,99 yrs lease commencing from 2015,27,Outside Central Region,01 to 05
PRIVE,"1,548,000","1,388.56","1,115",Apr-25,PUNGGOL FIELD,Resale,Strata,129,"12,000",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,01 to 05
THE ESPARIS,"1,250,000","1,173.28","1,065",Apr-25,PASIR RIS DRIVE 4,Resale,Strata,109,"11,468",-,Executive Condominium,1,99 yrs lease commencing from 2002,18,Outside Central Region,01 to 05
SOL ACRES,"1,143,888",710.42,"1,610",Apr-25,CHOA CHU KANG GROVE,Resale,Strata,66,"17,332",-,Executive Condominium,1,99 yrs lease commencing from 2014,23,Outside Central Region,16 to 20
SIGNATURE AT YISHUN,"1,361,000","1,076.4","1,264",Apr-25,YISHUN STREET 51,Resale,Strata,100,"13,610",-,Executive Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,11 to 15
SOL ACRES,"845,000",570.49,"1,481",Apr-25,CHOA CHU KANG GROVE,Resale,Strata,53,"15,943",-,Executive Condominium,1,99 yrs lease commencing from 2014,23,Outside Central Region,01 to 05
HUNDRED PALMS RESIDENCES,"1,900,000","1,054.87","1,801",Apr-25,YIO CHU KANG ROAD,Resale,Strata,98,"19,388",-,Executive Condominium,1,99 yrs lease commencing from 2016,19,Outside Central Region,01 to 05
INZ RESIDENCE,"1,680,000","1,108.69","1,515",Apr-25,CHOA CHU KANG AVENUE 5,Resale,Strata,103,"16,311",-,Executive Condominium,1,99 yrs lease commencing from 2015,23,Outside Central Region,11 to 15
